CustomerID,Recency,Frequency,MonetaryValue,Cluster,Persona
16104,62,1,298.21,3,Client at Risk
16105,249,1,336.96,3,Client at Risk
16106,66,1,108.38,3,Client at Risk
16107,18,7,3204.1600000000003,1,Champions
16108,85,1,842.5,3,Client at Risk
16109,219,2,611.88,3,Client at Risk
16110,45,3,1320.95,2,loyal clients
16112,143,4,195.73999999999998,3,Client at Risk
16113,183,1,161.38,3,Client at Risk
16114,171,1,135.75000000000003,3,Client at Risk
16115,10,8,1660.8799999999999,1,Champions
16116,212,1,612.78,3,Client at Risk
16117,190,1,232.21,3,Client at Risk
16119,8,2,423.36,0,Occasionnal client
16120,59,4,1309.14,2,loyal clients
16121,57,2,854.66,2,loyal clients
16122,73,4,684.4200000000001,2,loyal clients
16123,52,1,307.78,3,Client at Risk
16124,317,1,249.0,3,Client at Risk
16125,367,1,289.35,3,Client at Risk
16126,29,4,6287.77,2,loyal clients
16127,39,1,656.25,0,Occasionnal client
16128,18,5,1880.22,2,loyal clients
16131,52,6,3506.54,2,loyal clients
16133,4,33,14589.04,1,Champions
16134,22,2,618.09,0,Occasionnal client
16135,263,1,517.55,3,Client at Risk
16136,60,3,709.38,2,loyal clients
16139,19,3,635.41,0,Occasionnal client
16140,66,2,725.18,2,loyal clients
16141,88,1,620.4,3,Client at Risk
16142,250,1,535.34,3,Client at Risk
16143,3,6,2424.94,1,Champions
16144,247,1,175.2,3,Client at Risk
16145,9,11,3799.4900000000002,1,Champions
16146,157,3,734.13,2,loyal clients
16147,134,1,375.0,3,Client at Risk
16148,296,1,76.32000000000001,3,Client at Risk
16149,5,2,280.52,0,Occasionnal client
16150,43,5,2053.02,2,loyal clients
16152,269,1,1829.04,3,Client at Risk
16153,50,5,1824.23,2,loyal clients
16156,9,9,3092.04,1,Champions
16157,16,3,656.69,0,Occasionnal client
16159,282,1,348.2,3,Client at Risk
16160,65,2,1025.44,2,loyal clients
16161,2,19,5533.67,1,Champions
16162,252,1,37.4,3,Client at Risk
16163,232,2,856.6,3,Client at Risk
16164,17,3,822.48,0,Occasionnal client
16168,11,27,3787.6,1,Champions
16169,8,4,1822.97,2,loyal clients
16170,51,6,1885.05,2,loyal clients
16171,59,1,73.2,3,Client at Risk
16172,95,5,1140.21,2,loyal clients
16173,16,6,1418.32,2,loyal clients
16174,126,3,1009.5500000000001,2,loyal clients
16175,94,4,1037.59,2,loyal clients
16177,50,1,331.95,3,Client at Risk
16178,138,1,197.9,3,Client at Risk
16179,61,1,215.83,3,Client at Risk
16180,100,8,10254.18,2,loyal clients
16181,73,1,305.54,3,Client at Risk
16182,72,4,6617.65,2,loyal clients
16183,67,1,338.71000000000004,3,Client at Risk
16184,64,6,1158.79,2,loyal clients
16185,17,2,529.41,0,Occasionnal client
16186,23,12,4006.94,1,Champions
16187,32,15,6911.4400000000005,1,Champions
16188,45,4,981.86,2,loyal clients
16189,16,2,215.48,0,Occasionnal client
16190,40,1,215.08,0,Occasionnal client
16191,3,13,5180.52,1,Champions
16193,237,1,314.45,3,Client at Risk
16198,75,1,400.68100000000004,3,Client at Risk
16200,4,2,1068.8700000000001,0,Occasionnal client
16201,3,4,1863.47,1,Champions
16202,361,1,365.27,3,Client at Risk
16203,59,4,592.9,2,loyal clients
16204,23,1,384.18,0,Occasionnal client
16205,31,4,757.63,2,loyal clients
16206,55,4,537.0600000000001,2,loyal clients
16207,25,1,394.38,0,Occasionnal client
16208,45,2,664.26,0,Occasionnal client
16209,89,5,2262.62,2,loyal clients
16210,2,18,21086.3,1,Champions
16211,89,1,547.02,3,Client at Risk
16212,19,2,690.34,0,Occasionnal client
16213,79,1,159.0,3,Client at Risk
16214,171,3,1062.75,2,loyal clients
16215,81,1,242.35,3,Client at Risk
16216,267,1,914.9300000000001,3,Client at Risk
16217,235,2,304.25,3,Client at Risk
16218,30,7,3084.68,2,loyal clients
16221,37,3,860.86,2,loyal clients
16222,318,1,773.5500000000001,3,Client at Risk
16224,57,4,1295.3,2,loyal clients
16225,45,5,1096.32,2,loyal clients
16226,203,3,255.12,3,Client at Risk
16227,225,1,314.22,3,Client at Risk
16229,87,2,1010.6,2,loyal clients
16230,190,2,542.03,3,Client at Risk
16232,44,4,990.88,2,loyal clients
16233,71,3,536.6800000000001,2,loyal clients
16235,41,5,867.31,2,loyal clients
16236,78,1,432.2,3,Client at Risk
16239,57,2,414.2,3,Client at Risk
16240,24,2,3718.8,2,loyal clients
16241,10,13,2590.31,1,Champions
16242,8,7,3579.86,1,Champions
16243,34,2,409.1,0,Occasionnal client
16244,212,2,1522.75,2,loyal clients
16245,24,3,1413.66,2,loyal clients
16247,170,1,114.56,3,Client at Risk
16248,62,1,152.94,3,Client at Risk
16249,53,5,1800.07,2,loyal clients
16250,261,2,389.44,3,Client at Risk
16253,67,2,3683.86,2,loyal clients
16255,17,8,2619.91,1,Champions
16256,267,1,752.4300000000001,3,Client at Risk
16257,177,1,46.95,3,Client at Risk
16258,45,5,5203.51,2,loyal clients
16260,51,1,1035.45,0,Occasionnal client
16261,17,4,728.54,0,Occasionnal client
16265,9,9,5447.0,1,Champions
16266,74,7,861.89,2,loyal clients
16268,71,2,667.65,2,loyal clients
16270,353,1,1141.24,3,Client at Risk
16271,3,5,1404.64,1,Champions
16272,117,1,411.7,3,Client at Risk
16274,373,1,351.75,3,Client at Risk
16275,197,1,559.87,3,Client at Risk
16276,177,1,810.6000000000001,3,Client at Risk
16278,100,1,566.38,3,Client at Risk
16279,21,3,1502.78,2,loyal clients
16281,72,1,2062.06,2,loyal clients
16282,340,1,168.3,3,Client at Risk
16283,6,5,1570.81,1,Champions
16284,31,2,812.68,0,Occasionnal client
16287,170,1,142.5,3,Client at Risk
16292,122,1,302.25,3,Client at Risk
16293,22,10,2248.9900000000002,1,Champions
16295,10,4,1328.55,2,loyal clients
16297,269,1,301.9,3,Client at Risk
16298,23,3,598.2,0,Occasionnal client
16302,127,1,233.22,3,Client at Risk
16303,26,3,5360.63,2,loyal clients
16305,139,1,361.21999999999997,3,Client at Risk
16306,214,6,632.27,2,loyal clients
16308,38,4,2560.0,2,loyal clients
16309,106,2,706.57,3,Client at Risk
16311,18,2,616.26,0,Occasionnal client
16313,3,2,274.15000000000003,0,Occasionnal client
16315,331,1,226.37,3,Client at Risk
16316,64,8,2938.91,2,loyal clients
16317,120,3,1341.65,2,loyal clients
16318,35,1,328.15,0,Occasionnal client
16319,218,1,404.40000000000003,3,Client at Risk
16320,172,2,1038.46,3,Client at Risk
16321,72,5,373.65000000000003,2,loyal clients
16322,1,2,326.75,0,Occasionnal client
16323,196,1,207.50000000000003,3,Client at Risk
16324,128,3,408.59000000000003,3,Client at Risk
16325,47,3,594.24,2,loyal clients
16326,6,14,3039.2200000000003,1,Champions
16327,14,6,3820.27,1,Champions
16330,18,3,251.91,0,Occasionnal client
16332,28,7,1582.8,2,loyal clients
16333,8,22,26626.8,1,Champions
16337,37,1,151.05,0,Occasionnal client
16338,157,1,214.79999999999998,3,Client at Risk
16339,284,1,94.05,3,Client at Risk
16340,107,1,534.31,3,Client at Risk
16341,25,4,1971.87,2,loyal clients
16342,75,4,322.41,2,loyal clients
16343,16,2,328.58,0,Occasionnal client
16344,158,1,101.10000000000001,3,Client at Risk
16345,44,1,565.46,0,Occasionnal client
16347,11,2,847.45,0,Occasionnal client
16348,32,7,1415.65,2,loyal clients
16349,291,1,53.5,3,Client at Risk
16350,21,4,1116.47,2,loyal clients
16351,333,1,153.9,3,Client at Risk
16352,18,2,494.44,0,Occasionnal client
16353,4,23,6675.71,1,Champions
16354,63,2,395.8,3,Client at Risk
16356,198,3,211.77,3,Client at Risk
16357,33,3,658.88,2,loyal clients
16358,1,4,2027.5,1,Champions
16359,7,9,1750.92,1,Champions
16360,5,6,3450.41,1,Champions
16361,10,4,891.21,0,Occasionnal client
16362,32,5,709.99,2,loyal clients
16363,53,1,109.36000000000001,3,Client at Risk
16364,12,2,705.79,0,Occasionnal client
16365,18,9,1540.42,1,Champions
16366,19,1,327.3,0,Occasionnal client
16367,37,2,800.67,0,Occasionnal client
16368,2,2,479.91,0,Occasionnal client
16369,18,3,1545.41,2,loyal clients
16370,82,4,1301.91,2,loyal clients
16372,33,2,355.73,0,Occasionnal client
16374,66,2,466.73,3,Client at Risk
16376,9,2,974.96,0,Occasionnal client
16377,267,1,676.2,3,Client at Risk
16378,247,3,362.95,3,Client at Risk
16379,4,4,2157.4,1,Champions
16380,61,1,1743.1499999999999,2,loyal clients
16383,75,2,643.76,3,Client at Risk
16384,90,2,584.5,3,Client at Risk
16385,60,3,554.86,2,loyal clients
16386,29,2,302.57,0,Occasionnal client
16387,323,1,94.36,3,Client at Risk
16389,53,4,1382.07,2,loyal clients
16392,270,1,217.89,3,Client at Risk
16393,2,13,3040.96,1,Champions
16394,57,5,1555.34,2,loyal clients
16395,61,5,1482.06,2,loyal clients
16398,154,2,1705.8,2,loyal clients
16399,19,2,408.02,0,Occasionnal client
16400,95,1,303.93,3,Client at Risk
16401,1,12,4098.32,1,Champions
16402,265,2,293.45,3,Client at Risk
16403,312,1,177.5,3,Client at Risk
16404,70,1,443.05,3,Client at Risk
16405,302,2,167.25,3,Client at Risk
16406,19,1,154.35,0,Occasionnal client
16407,13,10,2079.68,1,Champions
16409,36,5,2022.98,2,loyal clients
16411,19,2,211.7,0,Occasionnal client
16412,54,1,135.99,3,Client at Risk
16413,57,1,262.2,3,Client at Risk
16414,22,2,126.25,0,Occasionnal client
16415,44,1,200.27,3,Client at Risk
16416,27,3,1051.4,2,loyal clients
16418,45,3,631.12,2,loyal clients
16419,113,6,958.71,2,loyal clients
16422,17,51,34684.4,1,Champions
16423,25,1,346.12,0,Occasionnal client
16424,191,1,133.56,3,Client at Risk
16425,302,1,302.7,3,Client at Risk
16426,2,10,1863.76,1,Champions
16427,263,2,241.06,3,Client at Risk
16429,106,1,284.55,3,Client at Risk
16430,57,1,300.85,3,Client at Risk
16431,213,3,623.28,3,Client at Risk
16432,64,1,287.4,3,Client at Risk
16433,28,1,184.26,0,Occasionnal client
16434,29,7,1511.8,2,loyal clients
16438,6,5,798.35,0,Occasionnal client
16440,8,5,3640.67,1,Champions
16441,67,2,381.2,3,Client at Risk
16442,2,3,609.3,0,Occasionnal client
16444,46,4,654.67,2,loyal clients
16445,34,1,230.51,0,Occasionnal client
16446,1,2,168472.5,1,Champions
16447,136,1,255.91,3,Client at Risk
16448,198,1,182.99,3,Client at Risk
16449,198,2,707.69,3,Client at Risk
16450,150,1,311.92,3,Client at Risk
16451,88,1,266.97,3,Client at Risk
16454,45,2,6.9,3,Client at Risk
16455,64,7,1841.18,2,loyal clients
16456,99,5,2158.18,2,loyal clients
16457,218,1,208.36,3,Client at Risk
16458,3,18,3482.7400000000002,1,Champions
16460,28,3,811.23,2,loyal clients
16461,178,1,142.92,3,Client at Risk
16462,74,3,136.0,3,Client at Risk
16463,21,4,1422.4,2,loyal clients
16464,20,3,1298.66,2,loyal clients
16466,34,7,1595.96,2,loyal clients
16468,74,1,74.9,3,Client at Risk
16469,24,4,625.42,2,loyal clients
16470,52,4,752.77,2,loyal clients
16471,275,1,223.95000000000002,3,Client at Risk
16473,165,3,316.11,3,Client at Risk
16474,7,7,1810.65,1,Champions
16475,88,4,544.3,2,loyal clients
16477,64,7,2494.46,2,loyal clients
16478,25,3,331.0,0,Occasionnal client
16479,10,2,300.83,0,Occasionnal client
16480,76,1,769.29,3,Client at Risk
16482,16,1,220.62,0,Occasionnal client
16483,192,1,139.35,3,Client at Risk
16484,174,2,404.3,3,Client at Risk
16485,77,1,363.65,3,Client at Risk
16488,33,3,498.8,0,Occasionnal client
16491,47,1,731.5,0,Occasionnal client
16493,80,4,1351.63,2,loyal clients
16494,297,1,826.53,3,Client at Risk
16495,3,3,648.26,0,Occasionnal client
16496,9,3,1599.52,0,Occasionnal client
16497,50,6,2965.69,2,loyal clients
16498,161,2,100.97,3,Client at Risk
16499,360,2,365.45,3,Client at Risk
16500,5,6,400.86,0,Occasionnal client
16503,107,4,1431.93,2,loyal clients
16504,25,1,465.88,0,Occasionnal client
16505,32,1,777.6,0,Occasionnal client
16506,20,2,90.30000000000001,0,Occasionnal client
16509,297,1,363.7,3,Client at Risk
16510,372,1,248.1,3,Client at Risk
16511,22,3,918.33,2,loyal clients
16513,5,4,874.59,0,Occasionnal client
16515,52,5,1624.14,2,loyal clients
16516,30,1,101.69999999999999,0,Occasionnal client
16517,277,1,162.7,3,Client at Risk
16518,61,2,484.32,3,Client at Risk
16519,25,2,215.07999999999998,0,Occasionnal client
16520,186,3,1046.57,2,loyal clients
16523,2,21,9418.470000000001,1,Champions
16525,2,26,13027.45,1,Champions
16526,172,1,290.36,3,Client at Risk
16527,81,1,228.06,3,Client at Risk
16528,4,1,244.41,0,Occasionnal client
16529,190,1,455.25,3,Client at Risk
16531,22,7,1244.59,2,loyal clients
16532,18,3,6748.8,2,loyal clients
16533,19,3,1082.81,2,loyal clients
16535,5,1,593.75,0,Occasionnal client
16536,110,1,548.12,3,Client at Risk
16539,3,4,1388.81,1,Champions
16542,54,1,119.62,3,Client at Risk
16545,165,1,339.3,3,Client at Risk
16546,291,2,787.15,3,Client at Risk
16549,10,10,4034.9,1,Champions
16550,109,5,2298.97,2,loyal clients
16551,96,3,922.12,2,loyal clients
16552,243,2,379.73,3,Client at Risk
16553,163,12,5719.82,2,loyal clients
16554,42,3,837.1,2,loyal clients
16555,35,2,285.89,0,Occasionnal client
16556,67,7,3313.79,2,loyal clients
16557,24,2,281.85,0,Occasionnal client
16558,1,20,8338.49,1,Champions
16560,27,2,841.41,0,Occasionnal client
16561,6,2,511.12,0,Occasionnal client
16563,54,1,1077.74,0,Occasionnal client
16565,364,1,173.7,3,Client at Risk
16566,15,5,614.66,2,loyal clients
16567,194,2,865.6,3,Client at Risk
16569,3,1,124.2,0,Occasionnal client
16570,15,10,3738.4,1,Champions
16571,27,3,1421.69,2,loyal clients
16572,127,3,1009.6,2,loyal clients
16573,85,2,663.61,3,Client at Risk
16574,71,1,451.44,3,Client at Risk
16581,183,1,105.84,3,Client at Risk
16582,113,1,313.62,3,Client at Risk
16583,374,1,233.45,3,Client at Risk
16584,80,2,936.08,2,loyal clients
16586,249,1,463.95,3,Client at Risk
16587,232,1,225.15,3,Client at Risk
16589,71,3,459.24,2,loyal clients
16591,69,1,213.5,3,Client at Risk
16592,4,16,4113.68,1,Champions
16593,51,3,330.03,0,Occasionnal client
16594,75,1,181.09,3,Client at Risk
16595,61,1,360.16,3,Client at Risk
16596,16,2,250.15,0,Occasionnal client
16597,4,1,90.04,0,Occasionnal client
16598,286,1,145.04999999999998,3,Client at Risk
16600,4,6,813.52,1,Champions
16601,41,1,242.7,0,Occasionnal client
16602,36,1,528.08,0,Occasionnal client
16603,75,2,482.47,3,Client at Risk
16607,18,14,3347.71,1,Champions
16609,15,7,5493.46,1,Champions
16610,219,1,75.66,3,Client at Risk
16611,186,1,129.49,3,Client at Risk
16612,33,4,1187.66,2,loyal clients
16613,70,1,618.59,3,Client at Risk
16614,183,1,506.19,3,Client at Risk
16616,15,2,500.42,0,Occasionnal client
16617,236,1,151.85,3,Client at Risk
16618,31,5,2647.59,2,loyal clients
16619,264,1,226.21,3,Client at Risk
16620,4,2,178.96,0,Occasionnal client
16621,52,4,813.48,2,loyal clients
16623,246,1,129.45,3,Client at Risk
16624,81,2,810.5699999999999,2,loyal clients
16625,275,1,333.08,3,Client at Risk
16626,1,17,4413.1,1,Champions
16627,79,1,322.8,3,Client at Risk
16628,30,5,2188.05,2,loyal clients
16629,74,2,408.63,3,Client at Risk
16633,17,6,2883.1,1,Champions
16634,223,2,217.9,3,Client at Risk
16637,32,4,1154.47,2,loyal clients
16638,23,10,1680.72,1,Champions
16639,31,3,1257.51,2,loyal clients
16641,106,1,231.10000000000002,3,Client at Risk
16642,5,2,688.33,0,Occasionnal client
16643,246,1,487.51,3,Client at Risk
16644,178,2,833.78,3,Client at Risk
16647,170,2,214.06,3,Client at Risk
16648,43,1,290.65999999999997,0,Occasionnal client
16650,72,1,518.42,3,Client at Risk
16652,59,7,6773.97,2,loyal clients
16653,16,2,1212.66,0,Occasionnal client
16654,141,4,601.27,2,loyal clients
16655,18,6,3789.52,1,Champions
16656,22,15,8625.8,1,Champions
16657,10,4,874.43,0,Occasionnal client
16658,368,1,123.24,3,Client at Risk
16659,189,1,39.12,3,Client at Risk
16660,16,4,1267.6499999999999,2,loyal clients
16665,362,1,135.39999999999998,3,Client at Risk
16666,19,1,118.98,0,Occasionnal client
16667,68,2,567.1800000000001,3,Client at Risk
16668,15,6,306.71999999999997,0,Occasionnal client
16669,24,3,1348.88,2,loyal clients
16670,17,11,4095.9,1,Champions
16671,28,3,1692.27,2,loyal clients
16672,2,20,8134.9400000000005,1,Champions
16674,55,2,304.24,3,Client at Risk
16676,34,4,1592.1200000000001,2,loyal clients
16678,3,12,3109.99,1,Champions
16679,366,1,129.75,3,Client at Risk
16680,43,1,183.7,3,Client at Risk
16681,73,6,1770.34,2,loyal clients
16682,5,5,1028.0,0,Occasionnal client
16684,4,28,66653.56,1,Champions
16685,61,2,324.24,3,Client at Risk
16686,47,7,2959.88,2,loyal clients
16688,1,4,1260.86,1,Champions
16689,76,2,422.59999999999997,3,Client at Risk
16690,72,2,225.57999999999998,3,Client at Risk
16692,256,2,1276.0,3,Client at Risk
16693,69,2,477.86,3,Client at Risk
16696,135,4,657.9000000000001,2,loyal clients
16697,241,1,112.75,3,Client at Risk
16698,227,2,1998.0,2,loyal clients
16700,9,13,5076.55,1,Champions
16701,9,13,5398.3,1,Champions
16705,1,20,14034.99,1,Champions
16706,37,3,531.35,0,Occasionnal client
16708,46,1,656.63,0,Occasionnal client
16709,85,5,3029.87,2,loyal clients
16710,19,10,2467.99,1,Champions
16711,3,5,1651.03,1,Champions
16712,9,11,3611.31,1,Champions
16713,19,15,6910.78,1,Champions
16714,219,3,1129.06,2,loyal clients
16715,78,1,301.71999999999997,3,Client at Risk
16716,267,2,901.2,3,Client at Risk
16717,24,6,3843.08,2,loyal clients
16718,369,1,606.0500000000001,3,Client at Risk
16719,15,7,1770.22,1,Champions
16720,26,1,152.95,0,Occasionnal client
16721,262,1,292.47,3,Client at Risk
16722,17,13,4730.81,1,Champions
16723,91,2,576.4,3,Client at Risk
16725,302,7,758.27,2,loyal clients
16726,26,5,1358.74,2,loyal clients
16727,364,1,256.32,3,Client at Risk
16728,46,4,1048.28,2,loyal clients
16729,38,21,7205.33,1,Champions
16730,52,3,743.11,2,loyal clients
16732,32,1,603.75,0,Occasionnal client
16734,52,3,646.76,2,loyal clients
16735,79,5,2247.41,2,loyal clients
16737,53,1,417.59999999999997,3,Client at Risk
16738,298,1,3.75,3,Client at Risk
16739,177,1,323.0,3,Client at Risk
16742,47,1,464.9,0,Occasionnal client
16743,29,7,2213.13,2,loyal clients
16744,11,7,1291.91,1,Champions
16745,87,17,7180.7,1,Champions
16746,5,18,6680.11,1,Champions
16747,38,2,836.06,2,loyal clients
16748,18,5,1515.9,2,loyal clients
16750,45,5,623.93,2,loyal clients
16751,31,1,1764.72,2,loyal clients
16752,373,1,207.5,3,Client at Risk
16753,58,1,223.92000000000002,3,Client at Risk
16754,372,1,2002.4,3,Client at Risk
16755,114,3,1475.43,2,loyal clients
16756,215,1,239.4,3,Client at Risk
16757,319,1,106.83000000000001,3,Client at Risk
16758,65,1,369.34000000000003,3,Client at Risk
16759,8,3,789.79,0,Occasionnal client
16761,97,1,316.62,3,Client at Risk
16762,20,3,1207.24,2,loyal clients
16763,199,1,611.85,3,Client at Risk
16764,4,13,2790.9500000000003,1,Champions
16765,294,1,34.0,3,Client at Risk
16766,273,2,1145.6,3,Client at Risk
16767,31,11,5575.56,1,Champions
16768,48,3,478.09000000000003,2,loyal clients
16769,260,1,361.54,3,Client at Risk
16770,58,5,757.1,2,loyal clients
16771,33,5,2242.61,2,loyal clients
16773,57,1,171.59,3,Client at Risk
16774,68,4,661.52,2,loyal clients
16775,10,11,1691.51,1,Champions
16776,60,1,371.54,3,Client at Risk
16777,80,2,222.62,3,Client at Risk
16778,74,2,245.94,3,Client at Risk
16779,2,22,10611.720000000001,1,Champions
16780,100,2,422.24,3,Client at Risk
16781,372,1,311.25,3,Client at Risk
16782,10,13,2267.9500000000003,1,Champions
16784,20,1,107.6,0,Occasionnal client
16788,123,2,594.39,3,Client at Risk
16789,8,1,80.8,0,Occasionnal client
16790,4,6,1545.6200000000001,1,Champions
16791,29,7,1705.78,2,loyal clients
16792,282,2,110.38000000000001,3,Client at Risk
16793,57,1,243.84,3,Client at Risk
16794,1,10,1196.5,1,Champions
16795,365,1,414.88,3,Client at Risk
16796,89,1,305.62,3,Client at Risk
16800,11,1,1162.65,0,Occasionnal client
16801,163,4,1594.23,2,loyal clients
16803,65,1,332.3,3,Client at Risk
16804,23,3,536.99,0,Occasionnal client
16805,174,2,460.59,3,Client at Risk
16806,103,4,762.16,2,loyal clients
16807,143,3,1121.59,2,loyal clients
16808,99,2,288.42,3,Client at Risk
16809,23,5,914.69,2,loyal clients
16810,192,1,309.54,3,Client at Risk
16811,5,2,547.07,0,Occasionnal client
16812,361,1,479.35,3,Client at Risk
16813,8,10,1652.18,1,Champions
16814,14,21,6416.7,1,Champions
16816,103,4,417.06,2,loyal clients
16817,3,9,1604.75,1,Champions
16818,11,11,3349.57,1,Champions
16820,96,1,497.61,3,Client at Risk
16823,227,1,358.38,3,Client at Risk
16824,16,2,460.64,0,Occasionnal client
16825,39,2,775.1800000000001,0,Occasionnal client
16826,51,1,341.7,3,Client at Risk
16828,93,2,128.5,3,Client at Risk
16829,157,1,197.22,3,Client at Risk
16830,39,1,325.91,0,Occasionnal client
16832,184,3,199.15,3,Client at Risk
16833,1,4,1106.53,0,Occasionnal client
16834,228,1,413.46,3,Client at Risk
16835,128,2,180.85,3,Client at Risk
16836,40,2,251.87,0,Occasionnal client
16837,31,11,3170.98,1,Champions
16838,197,2,588.85,3,Client at Risk
16839,9,34,16594.35,1,Champions
16841,37,6,1869.82,2,loyal clients
16842,101,3,1264.19,2,loyal clients
16843,43,16,10196.57,1,Champions
16846,50,1,214.32,3,Client at Risk
16847,43,1,193.44,3,Client at Risk
16848,53,1,281.42,3,Client at Risk
16849,187,1,124.57,3,Client at Risk
16850,334,1,332.41,3,Client at Risk
16851,4,3,342.45,0,Occasionnal client
16852,10,2,144.91000000000003,0,Occasionnal client
16855,24,2,328.4,0,Occasionnal client
16856,15,1,35.400000000000006,0,Occasionnal client
16858,369,1,375.69000000000005,3,Client at Risk
16859,145,2,747.81,3,Client at Risk
16861,60,2,173.76,3,Client at Risk
16863,31,2,502.8,0,Occasionnal client
16866,141,3,207.73999999999998,3,Client at Risk
16869,23,4,817.12,2,loyal clients
16871,22,6,2812.34,2,loyal clients
16872,77,3,680.02,2,loyal clients
16873,5,6,7123.62,1,Champions
16875,67,5,2095.53,2,loyal clients
16877,12,6,846.62,2,loyal clients
16878,84,1,13.3,3,Client at Risk
16880,31,7,1491.43,2,loyal clients
16881,67,1,432.0,3,Client at Risk
16882,67,3,705.12,2,loyal clients
16883,187,2,272.48,3,Client at Risk
16884,38,2,429.84000000000003,0,Occasionnal client
16885,15,3,450.41,0,Occasionnal client
16887,35,1,192.32999999999998,0,Occasionnal client
16889,195,3,1578.67,2,loyal clients
16891,2,5,742.43,0,Occasionnal client
16892,1,5,518.19,0,Occasionnal client
16893,367,1,145.93,3,Client at Risk
16895,65,1,202.27,3,Client at Risk
16897,299,2,289.78,3,Client at Risk
16898,26,3,501.03,0,Occasionnal client
16899,8,6,1271.06,1,Champions
16900,17,3,887.11,0,Occasionnal client
16902,116,1,1706.88,2,loyal clients
16903,29,1,363.2,0,Occasionnal client
16904,4,16,3653.75,1,Champions
16905,5,7,3037.6,1,Champions
16906,82,4,559.59,2,loyal clients
16907,29,5,928.76,2,loyal clients
16909,72,1,379.14,3,Client at Risk
16910,4,8,1508.96,1,Champions
16912,29,11,2555.58,1,Champions
16913,290,1,113.44,3,Client at Risk
16914,36,1,183.76,0,Occasionnal client
16915,9,6,621.6800000000001,0,Occasionnal client
16916,24,2,562.41,0,Occasionnal client
16917,277,1,391.52,3,Client at Risk
16918,50,6,1068.82,2,loyal clients
16919,156,11,2592.25,2,loyal clients
16921,61,1,154.18,3,Client at Risk
16923,12,19,7069.08,1,Champions
16924,21,3,829.89,0,Occasionnal client
16926,371,1,230.25,3,Client at Risk
16927,116,3,543.05,3,Client at Risk
16928,80,17,2814.7,1,Champions
16929,4,7,1295.39,1,Champions
16930,26,3,378.89,0,Occasionnal client
16931,5,21,4554.87,1,Champions
16932,53,1,150.23000000000002,3,Client at Risk
16933,1,2,563.23,0,Occasionnal client
16934,55,2,931.03,2,loyal clients
16936,26,1,261.9,0,Occasionnal client
16938,9,4,2711.6800000000003,2,loyal clients
16940,52,3,3049.88,2,loyal clients
16942,13,9,1904.99,1,Champions
16943,212,3,816.73,2,loyal clients
16945,22,19,4345.5,1,Champions
16947,236,1,406.48,3,Client at Risk
16948,139,3,435.02,3,Client at Risk
16949,4,6,1286.27,1,Champions
16950,57,3,1178.56,2,loyal clients
16951,135,3,1277.75,2,loyal clients
16952,109,2,167.61,3,Client at Risk
16953,30,1,20.8,3,Client at Risk
16954,1,9,2085.08,1,Champions
16955,185,4,518.67,2,loyal clients
16956,18,1,308.74,0,Occasionnal client
16957,239,2,416.64,3,Client at Risk
16959,87,1,117.35000000000001,3,Client at Risk
16960,39,3,507.05,0,Occasionnal client
16961,116,1,234.17,3,Client at Risk
16963,187,1,110.55000000000001,3,Client at Risk
16965,227,1,201.19,3,Client at Risk
16966,8,7,2154.97,1,Champions
16967,189,1,319.02,3,Client at Risk
16968,4,2,439.43,0,Occasionnal client
16969,39,3,650.41,2,loyal clients
16971,38,1,357.21,0,Occasionnal client
16976,267,1,251.51999999999998,3,Client at Risk
16978,78,1,344.33,3,Client at Risk
16979,4,6,1852.0,1,Champions
16980,255,2,1028.46,3,Client at Risk
16982,61,1,384.06,3,Client at Risk
16983,13,7,1905.87,1,Champions
16984,88,2,4459.52,2,loyal clients
16985,17,10,5464.12,1,Champions
16986,30,2,1873.2,2,loyal clients
16987,3,7,1616.8,1,Champions
16988,5,1,126.12,0,Occasionnal client
16989,7,6,1133.25,1,Champions
16990,219,1,179.0,3,Client at Risk
16992,11,5,1614.31,2,loyal clients
16996,30,6,1456.96,2,loyal clients
16997,288,3,702.0,3,Client at Risk
16998,150,4,295.0,3,Client at Risk
16999,23,2,484.82,0,Occasionnal client
17001,1,11,3989.57,1,Champions
17002,86,3,1493.73,2,loyal clients
17004,46,2,1312.1399999999999,2,loyal clients
17006,5,4,781.78,0,Occasionnal client
17007,51,6,889.9300000000001,2,loyal clients
17010,18,1,195.36,0,Occasionnal client
17011,30,1,270.9,0,Occasionnal client
17014,8,3,583.4300000000001,0,Occasionnal client
17015,29,3,1838.6100000000001,2,loyal clients
17017,3,20,8694.26,1,Champions
17018,41,2,920.1,2,loyal clients
17019,11,4,1258.08,2,loyal clients
17022,31,1,71.0,0,Occasionnal client
17024,45,3,95.85,0,Occasionnal client
17025,61,3,357.77,3,Client at Risk
17026,185,2,154.82999999999998,3,Client at Risk
17027,79,6,877.5600000000001,2,loyal clients
17029,111,2,716.0,3,Client at Risk
17030,64,1,146.87,3,Client at Risk
17031,12,2,380.35,0,Occasionnal client
17033,86,3,1030.14,2,loyal clients
17034,16,3,745.52,0,Occasionnal client
17035,246,2,433.53000000000003,3,Client at Risk
17037,88,1,1267.32,3,Client at Risk
17038,30,1,112.4,0,Occasionnal client
17040,138,1,449.73,3,Client at Risk
17041,27,3,1071.49,2,loyal clients
17042,3,5,1036.58,1,Champions
